p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
NAIP1	1.2011026944093e-26	1.1525778094409	0.934	0.796	2.84493184197787e-22	11	NAIP
HSPBAP1	1.31547379380538e-26	1.11297744042598	0.445	0.148	3.11583122800742e-22	11	HSPBAP1
ARG1	1.38722440382864e-26	2.36551251657754	0.297	0.077	3.28577972290851e-22	11	ARG1
PYGL	2.13532666224195e-26	1.77648942161247	0.275	0.064	5.05773473218627e-22	11	PYGL
LOC1005057021	2.33886935826158e-26	2.12470504387818	0.665	0.376	5.53984596197838e-22	11	LOC100505702
DEPTOR	2.89478189124639e-26	1.16026997820272	0.297	0.072	6.85658038760619e-22	11	DEPTOR
IRS2	3.74227360403756e-26	1.15303520691086	0.731	0.383	8.86394925852335e-22	11	IRS2
MBNL11	3.94991930858757e-26	1.17166335401764	0.83	0.543	9.35577887432051e-22	11	MBNL1
NFKB1	5.09213945939522e-26	1.1945761908871	0.302	0.073	1.20612415235235e-21	11	NFKB1
RANBP2	8.21301607228646e-26	1.10378884304514	0.808	0.492	1.94533498688177e-21	11	RANBP2
CIITA1	9.81712925781469e-26	1.86582903959557	0.654	0.346	2.32528523600599e-21	11	CIITA
ARPC31	1.013507604336e-25	1.10455333538423	0.846	0.6	2.40059411163025e-21	11	ARPC3
ITGAL2	1.10886862031858e-25	2.03263032132302	0.676	0.37	2.62646621408658e-21	11	ITGAL
SLC15A21	1.14295549663394e-25	1.6411518786958	0.83	0.554	2.70720438932714e-21	11	SLC15A2
LPL1	1.20859816441141e-25	0.486843300165731	0.538	0.202	2.86268561222486e-21	11	LPL
TP53I13	2.57823352945446e-25	1.32485751562601	0.302	0.076	6.10680393786583e-21	11	TP53I13
SCAMP21	2.77349558889184e-25	1.1820314506172	0.786	0.463	6.5693016518492e-21	11	SCAMP2
TAGLN2	3.81784346268601e-25	1.57053831427125	0.286	0.07	9.04294402571809e-21	11	TAGLN2
TLR61	5.35261290751562e-25	2.37819470227384	0.698	0.369	1.26781989327415e-20	11	TLR6
EHD4	5.42459146847841e-25	1.38682853853107	0.335	0.093	1.2848687352238e-20	11	EHD4
SLC4A7	5.93342172937247e-25	1.20969188419953	0.72	0.407	1.40539027081916e-20	11	SLC4A7
SSBP21	7.65150489923856e-25	0.860071633676059	0.588	0.257	1.81233545043365e-20	11	SSBP2
SH3BP2	7.98902766941071e-25	1.31993682611785	0.824	0.572	1.89228109377662e-20	11	SH3BP2
C5orf271	7.99852454416357e-25	1.43549914295982	0.665	0.32	1.89453052353058e-20	11	C5orf27
EPOR	8.5790443791159e-25	1.28380406703927	0.28	0.067	2.03203245163739e-20	11	EPOR
POLD4	8.95695620701037e-25	1.32941909741693	0.852	0.63	2.12154464719248e-20	11	POLD4
DDX5	1.280488215794e-24	0.637512649028531	1	0.996	3.03296438792967e-20	11	DDX5
TMEM106A1	1.5996274832418e-24	2.53092967867173	0.632	0.338	3.78887765680653e-20	11	TMEM106A
KLF72	1.81017451241978e-24	0.89567727487766	0.753	0.405	4.28757935011749e-20	11	KLF7
DOCK11	1.85724704899682e-24	0.962380801230295	0.401	0.129	4.39907536025386e-20	11	DOCK11
CYB5D1	2.31288961568428e-24	1.88778673802946	0.324	0.094	5.47831034370978e-20	11	CYB5D1
SH3BGRL3	2.36384276602368e-24	1.23788711850546	0.714	0.417	5.5989979756037e-20	11	SH3BGRL3
MYO9B1	2.37489484543083e-24	1.04967832482926	0.659	0.316	5.62517593088746e-20	11	MYO9B
SORT1	2.43321039052486e-24	0.704815566574909	0.593	0.251	5.76330213099718e-20	11	SORT1
ERF	2.76186980835483e-24	0.916657564994732	0.418	0.142	6.54176482806924e-20	11	ERF
SH3RF3	3.5639088148634e-24	0.773095307999538	0.313	0.084	8.44147441888546e-20	11	SH3RF3
STK101	3.86178034605651e-24	1.28650155171056	0.78	0.486	9.14701292766945e-20	11	STK10
GPN3	4.28572549874021e-24	1.45030028725025	0.407	0.14	1.01511694163161e-19	11	GPN3
ETV6	5.10218332839561e-24	1.24849245882067	0.363	0.113	1.20850314316378e-19	11	ETV6
XBP11	6.6899569661554e-24	1.25305276368281	0.473	0.171	1.58458320700357e-19	11	XBP1
TFRC1	8.63787699361172e-24	2.0043278638789	0.593	0.288	2.04596754470687e-19	11	TFRC
PABPC4	8.86445077984608e-24	1.68293783239919	0.462	0.182	2.09963381171434e-19	11	PABPC4
NAMPT	1.2522722704752e-23	1.56430924597562	0.599	0.281	2.96613209984756e-19	11	NAMPT
IL17RA	1.27995715088768e-23	1.34297759372591	0.725	0.451	3.03170650759256e-19	11	IL17RA
PNRC21	1.33909486310499e-23	1.32144184396707	0.654	0.357	3.17178009275049e-19	11	PNRC2
SIDT1	1.34036178443589e-23	2.61548961607244	0.297	0.084	3.17478092261484e-19	11	SIDT1
SIAH2	1.97864135999433e-23	1.45085238044621	0.264	0.063	4.68660992528257e-19	11	SIAH2
RASA1	1.99488222575617e-23	0.807178256429844	0.681	0.334	4.72507803992606e-19	11	RASA1
NRP21	4.42576991229797e-23	0.996696358816987	0.396	0.132	1.0482878614269e-18	11	NRP2
TCOF1	4.61808420482605e-23	0.811441059415544	0.544	0.217	1.0938394247551e-18	11	TCOF1
RGL12	7.75119364386869e-23	1.36715618963949	0.588	0.274	1.83594772648674e-18	11	RGL1
PABPC11	9.81811509619365e-23	0.622663632972395	0.995	0.979	2.32551874168443e-18	11	PABPC1
FNIP2	9.92509723054327e-23	0.489407618556173	0.418	0.143	2.35085853002648e-18	11	FNIP2
SLC1A32	1.03357221476029e-22	0.775520800203195	0.995	0.893	2.44811914788122e-18	11	SLC1A3
ERMAP	1.18862854626566e-22	1.29778331758544	0.291	0.078	2.81538557468484e-18	11	ERMAP
CCDC88B	1.20847914015529e-22	1.09110359458452	0.275	0.072	2.86240369137183e-18	11	CCDC88B
PPP1R18	1.21325688027881e-22	0.662208853035978	0.374	0.117	2.8737202466284e-18	11	PPP1R18
ABTB1	1.63548738533455e-22	1.64255995141527	0.253	0.063	3.87381542090342e-18	11	ABTB1
GAA1	1.99703889162253e-22	1.22783277815466	0.758	0.488	4.73018631869713e-18	11	GAA
CASP101	2.14540771725149e-22	2.03369085741015	0.659	0.392	5.08161271908187e-18	11	CASP10
EGR13	3.11756753200639e-22	0.408419830086188	0.989	0.726	7.38427045631033e-18	11	EGR1
MOB1A2	3.75371480399669e-22	1.30042010970914	0.566	0.264	8.89104888474656e-18	11	MOB1A
MYLIP1	6.35487088577112e-22	0.998556066302169	0.434	0.154	1.50521471800375e-17	11	MYLIP
PFKFB33	7.73564228236379e-22	1.03786728841475	0.709	0.382	1.83226423100069e-17	11	PFKFB3
FGD3	8.79279582354829e-22	1.24133700593244	0.313	0.093	2.08266161876565e-17	11	FGD3
CREB3L21	1.1698061554154e-21	0.741886854110088	0.637	0.314	2.77080285971692e-17	11	CREB3L2
DNASE23	1.53270852739155e-21	1.00921798594757	0.692	0.37	3.63037341797962e-17	11	DNASE2
SPATA131	1.62773060342441e-21	1.22941217857009	0.89	0.656	3.85544270727105e-17	11	SPATA13
MFSD12	1.73603655768807e-21	1.03002130072614	0.363	0.12	4.11197619053996e-17	11	MFSD12
CLN81	2.05014563948543e-21	0.944049071490194	0.885	0.725	4.85597496168519e-17	11	CLN8
GPCPD1	2.08940587064784e-21	1.25623310864372	0.643	0.346	4.94896674521648e-17	11	GPCPD1
LIMD2	2.20663150033808e-21	1.1958775277539	0.434	0.171	5.22662737170077e-17	11	LIMD2
FAM129A	2.22312003959219e-21	1.5074257575805	0.538	0.234	5.26568212577807e-17	11	FAM129A
PKN2	2.22837195364068e-21	1.20260365890694	0.571	0.276	5.27812180939331e-17	11	PKN2
PRPF38B	2.2823860725664e-21	1.15040654737749	0.775	0.471	5.40605965148077e-17	11	PRPF38B
RCC21	2.55356708668111e-21	1.25836037512096	0.659	0.358	6.04837900151287e-17	11	RCC2
PIK3CD2	2.77797314675617e-21	2.2071585082035	0.835	0.578	6.57990719540666e-17	11	PIK3CD
LOC91948	3.58342028021383e-21	0.848630516743378	0.901	0.79	8.48768927571449e-17	11	LOC91948
CELF2	3.62645600370768e-21	0.791992715220092	0.94	0.722	8.58962369038202e-17	11	CELF2
NCOA7	4.23987724238637e-21	2.68098707634198	0.615	0.344	1.00425732363164e-16	11	NCOA7
WDFY2	4.43175135594478e-21	1.12220561260699	0.56	0.264	1.04970462616908e-16	11	WDFY2
IGF12	4.56303160638131e-21	2.71298645174138	0.78	0.522	1.08079966628748e-16	11	IGF1
ATP6V0B1	6.75791899655202e-21	1.00048027132154	0.786	0.49	1.60068069352331e-16	11	ATP6V0B
DGKA	7.47575543960004e-21	1.09207001283492	0.467	0.186	1.77070743342366e-16	11	DGKA
GBP5	9.84676162243367e-21	0.412803772837108	0.648	0.359	2.33230395788964e-16	11	GBP5
LOC338758	2.28070186654198e-20	1.56425017267649	0.319	0.102	5.40207044109133e-16	11	LOC338758
TANGO2	2.70653673600217e-20	1.64103154892596	0.956	0.862	6.41070291289473e-16	11	TANGO2
PLEKHM2	3.49137599366437e-20	0.562816022413728	0.341	0.107	8.26967317859344e-16	11	PLEKHM2
BAIAP2	3.82598489151306e-20	1.24772654734459	0.456	0.188	9.06222781403784e-16	11	BAIAP2
DUSP61	5.359271553909e-20	1.37155928344965	0.648	0.375	1.26939706025889e-15	11	DUSP6
TLR102	5.401675631657e-20	2.61101299407536	0.874	0.67	1.27944089011428e-15	11	TLR10
PLEKHG2	7.05178280164405e-20	1.90951882829144	0.918	0.791	1.67028527439741e-15	11	PLEKHG2
SP110	7.55144468546252e-20	1.20267458925906	0.39	0.139	1.78863518819865e-15	11	SP110
FAM149A	8.17278180878614e-20	1.03871262492457	0.346	0.115	1.93580509922909e-15	11	FAM149A
DRAM2	8.29926145044576e-20	1.30353635982315	0.423	0.169	1.96576306715258e-15	11	DRAM2
VPS13D	8.99225993979727e-20	0.765895941163072	0.555	0.263	2.12990668934038e-15	11	VPS13D
SETD81	9.04540803701168e-20	0.876569488033321	0.473	0.193	2.14249534764659e-15	11	SETD8
ETF12	1.02672694844735e-19	1.10227134341605	0.747	0.465	2.4319054500924e-15	11	ETF1
RB11	1.26748702006527e-19	1.22009512898684	0.632	0.351	3.00216975572659e-15	11	RB1
JAK11	1.27162712560769e-19	0.773061316351352	0.654	0.316	3.01197600971437e-15	11	JAK1
PTK2B	1.40541797495297e-19	0.976517852412075	0.401	0.147	3.3288730154736e-15	11	PTK2B
TNFRSF10B	2.50621350123706e-19	1.25597671071654	0.786	0.534	5.9362172990301e-15	11	TNFRSF10B
ZMYM6NB	2.76295645127215e-19	1.58200396646791	0.286	0.086	6.54433865048321e-15	11	ZMYM6NB
DKFZP586I1420	3.80334382013109e-19	1.4363433517729	0.264	0.075	9.00860017236251e-15	11	DKFZP586I1420
RNF1302	6.12855030658405e-19	1.1840082447929	0.747	0.54	1.4516084256175e-14	11	RNF130
PSMB10	6.75240795382587e-19	1.70083913682936	0.357	0.134	1.59937534794319e-14	11	PSMB10
UBC1	7.99027198447536e-19	1.02214120711337	0.984	0.941	1.89257582224283e-14	11	UBC
CDC42	9.4036071585528e-19	0.908697348627503	0.879	0.681	2.22733839157482e-14	11	CDC42
PCED1B-AS1	1.03730048748815e-18	0.694591899921475	0.527	0.261	2.45694993466443e-14	11	PCED1B-AS1
TIAM1	1.65802468673114e-18	1.40094741417143	0.61	0.358	3.92719727299139e-14	11	TIAM1
MAP3K5	1.80493172141667e-18	0.61292166553855	0.407	0.157	4.27516127534752e-14	11	MAP3K5
MDM2	1.85128008097681e-18	1.42735728625206	0.984	0.945	4.38494199980168e-14	11	MDM2
BACH1	2.21812787556182e-18	1.37065767584966	0.445	0.188	5.25385768605573e-14	11	BACH1
COTL1	2.2264787349086e-18	0.9362558565999	0.78	0.506	5.27363753150452e-14	11	COTL1
PTPN18	2.30102410478015e-18	1.11094895701154	0.429	0.176	5.45020569458226e-14	11	PTPN18
PAG1	2.44556290541266e-18	0.990059766697935	0.929	0.803	5.79256029776044e-14	11	PAG1
TGOLN2	3.59038661175578e-18	1.16061402086379	0.918	0.77	8.50418972860474e-14	11	TGOLN2
LRRC37A6P	3.59775075884071e-18	1.4548263801353	0.335	0.126	8.52163244739012e-14	11	LRRC37A6P
PTF1A	4.0677628197553e-18	0.468175699330622	0.308	0.098	9.63490301487239e-14	11	PTF1A
FAM118A	4.29097915460976e-18	1.30415545141625	0.725	0.453	1.01636132256087e-13	11	FAM118A
LIPA	4.90066099564045e-18	1.38548618431611	0.687	0.464	1.1607705634274e-13	11	LIPA
LGALS8	5.17354621013067e-18	1.70238364990009	0.319	0.117	1.22540615533155e-13	11	LGALS8
DDX3X	6.1514941238035e-18	0.918147418001693	0.934	0.845	1.4570428981641e-13	11	DDX3X
BAX	6.4588632300341e-18	1.23046735695234	0.385	0.143	1.52984634466588e-13	11	BAX
SPNS2	6.85945601370986e-18	1.02519200835877	0.396	0.163	1.62473075140732e-13	11	SPNS2
MCF2L	7.01281294425869e-18	0.645252188114823	0.588	0.28	1.66105487397711e-13	11	MCF2L
GALNT2	7.20271356111657e-18	1.00162650571598	0.615	0.33	1.70603473408607e-13	11	GALNT2
PLTP3	7.95461284978413e-18	1.02240925535093	0.626	0.327	1.88412959959987e-13	11	PLTP
CSK	7.97630973424577e-18	1.1501193040029	0.451	0.199	1.88926872365345e-13	11	CSK
C16orf54	8.2933365533672e-18	2.13244651392495	0.341	0.128	1.96435969603055e-13	11	C16orf54
MAN2A1	8.77075399180137e-18	0.655659755542648	0.308	0.101	2.07744079049807e-13	11	MAN2A1
JAK2	1.26547344126132e-17	1.1687001299497	0.418	0.173	2.99740039297155e-13	11	JAK2
DPP7	1.29227109161484e-17	0.765798732836697	0.692	0.409	3.06087330759891e-13	11	DPP7
NUDT16	1.30356687803971e-17	1.1248280022794	0.269	0.083	3.08762850732486e-13	11	NUDT16
USP4	1.34791229637896e-17	1.02589682884923	0.912	0.749	3.1926650652032e-13	11	USP4
LOC1002880691	1.40241005927661e-17	1.21022542344874	0.819	0.631	3.32174846640259e-13	11	LOC100288069
HLA-DOA1	2.40129725427768e-17	2.50937840740849	0.527	0.29	5.68771267648211e-13	11	HLA-DOA
TNFAIP8L31	2.78204218468843e-17	2.87718109551997	0.824	0.666	6.58954511865301e-13	11	TNFAIP8L3
HEXB	3.17414345465252e-17	0.994025302512916	0.626	0.345	7.51827618668995e-13	11	HEXB
CCNL13	4.10635162200866e-17	0.700511015026378	0.918	0.715	9.72630445188971e-13	11	CCNL1
HSPA1B	4.3031269292634e-17	3.06538244382324	0.407	0.179	1.01923864446533e-12	11	HSPA1B
LOXL31	4.57169067226432e-17	1.16770278129027	0.418	0.177	1.08285065263253e-12	11	LOXL3
AP5B11	5.02709926218903e-17	1.38171785188689	0.819	0.625	1.19071873124209e-12	11	AP5B1
FOXN31	5.86878539585567e-17	0.823436186047721	0.802	0.549	1.39008050886237e-12	11	FOXN3
MILR11	6.91884044310868e-17	2.4605401878876	0.5	0.265	1.63879654735472e-12	11	MILR1
EIF4A32	6.99666160207671e-17	2.66453439005229	0.698	0.488	1.65722926706789e-12	11	EIF4A3
PRR5	7.03479122825515e-17	1.42268556281432	0.445	0.206	1.66626065032452e-12	11	PRR5
RNF125	9.93467126613613e-17	1.05895827254489	0.995	0.906	2.353126236097e-12	11	RNF125
SLC37A2	1.00843038130051e-16	2.17554505836819	0.868	0.748	2.38856820114839e-12	11	SLC37A2
PMEPA1	1.04439035988394e-16	0.860460482470219	0.297	0.1	2.4737430064211e-12	11	PMEPA1
GIMAP12	1.05477119444171e-16	1.88730159925971	0.478	0.228	2.49833105115463e-12	11	GIMAP1
KBTBD123	1.88150359784904e-16	1.63089567527282	0.912	0.808	4.45652942186524e-12	11	KBTBD12
NMRK1	2.11159755881571e-16	1.3585488426868	0.308	0.108	5.0015299778109e-12	11	NMRK1
PBXIP1	2.37906301989278e-16	0.834816211653064	0.264	0.082	5.63504866891804e-12	11	PBXIP1
CTSD1	2.45063734914969e-16	1.00726122959837	0.879	0.754	5.80457962519595e-12	11	CTSD
WIPF3	2.45585368704602e-16	2.35556646679743	0.429	0.215	5.8169350431372e-12	11	WIPF3
GAK	3.13323782037464e-16	1.0371240942018	0.665	0.402	7.42138710133937e-12	11	GAK
IRF7	3.45423295413594e-16	1.21890823391865	0.258	0.082	8.18169617516638e-12	11	IRF7
PTPRJ	3.57058649516357e-16	0.938358921347024	0.879	0.782	8.45729117244444e-12	11	PTPRJ
PLEKHO1	3.88403290013923e-16	0.612474730756716	0.484	0.221	9.19972032726978e-12	11	PLEKHO1
RIT1	4.04040606779884e-16	1.07853575887181	0.582	0.323	9.57010581218833e-12	11	RIT1
C9orf72	4.79024858197699e-16	1.12497109063954	0.56	0.307	1.13461827912707e-11	11	C9orf72
CTSL11	5.35074203841603e-16	1.05195089930145	0.775	0.55	1.26737675921922e-11	11	CTSL1
DNTTIP2	6.13554620606574e-16	0.945851773034311	0.577	0.306	1.45326547436873e-11	11	DNTTIP2
CCDC23	6.4749899129702e-16	1.24761649306906	0.269	0.087	1.53366611078612e-11	11	CCDC23
KLHL5	6.67119553975899e-16	0.92056831999684	0.83	0.636	1.58013937554731e-11	11	KLHL5
LOC100130357	1.19486140554821e-15	1.20085248136675	0.313	0.116	2.83014872518149e-11	11	LOC100130357
SLC29A1	1.33897121903751e-15	0.858869204980373	0.44	0.198	3.17148722941225e-11	11	SLC29A1
JUN3	1.34020041563016e-15	1.07998014782991	0.852	0.595	3.17439870446159e-11	11	JUN
TGIF2	1.81163352386127e-15	1.10084540103274	0.33	0.131	4.29103516461781e-11	11	TGIF2
LPIN2	2.21971865886358e-15	0.741987034998996	0.56	0.285	5.25762561538427e-11	11	LPIN2
RPS6KA4	2.25402848362738e-15	0.559461317780567	0.297	0.105	5.33889186631981e-11	11	RPS6KA4
TMEM86A	2.41457868128592e-15	1.38403854858631	0.258	0.085	5.71917106449384e-11	11	TMEM86A
VAMP3	2.42584490969432e-15	0.974382738534125	0.462	0.223	5.74585625310196e-11	11	VAMP3
SPRY21	2.96745522315718e-15	1.08125059916823	0.396	0.174	7.02871444157009e-11	11	SPRY2
INPPL1	3.64852456005322e-15	0.848761250741397	0.44	0.205	8.64189527294207e-11	11	INPPL1
COL9A2	3.76805636958231e-15	1.26540125013656	0.275	0.095	8.92501831699265e-11	11	COL9A2
RAB1A1	3.79056127898937e-15	0.816809804947993	0.901	0.75	8.97832344541422e-11	11	RAB1A
HLA-J	3.82990086663581e-15	0.345627813622071	0.533	0.266	9.07150319271359e-11	11	HLA-J
LOC1001333311	3.91222062103363e-15	0.945326229630246	0.709	0.495	9.26648576298025e-11	11	LOC100133331
ABL21	3.94645904831285e-15	1.4310023266021	0.945	0.89	9.34758290183381e-11	11	ABL2
LRRC25	3.99745802792361e-15	2.55089065387217	0.665	0.408	9.46837908493986e-11	11	LRRC25
SSH11	4.07738297790772e-15	1.57591110398179	0.643	0.404	9.65768932147224e-11	11	SSH1
SCIMP1	4.23252212056992e-15	2.94008103723665	0.511	0.301	1.00251518947819e-10	11	SCIMP
SIGLEC11	4.24237611898475e-15	2.06758863432976	0.676	0.459	1.00484920754273e-10	11	SIGLEC11
SFXN22	4.47221993204222e-15	1.65611308378403	0.632	0.41	1.05929001310352e-10	11	SFXN2
ATG16L21	4.58687946033733e-15	0.861286414441353	0.582	0.32	1.0864482689755e-10	11	ATG16L2
LYST1	5.15912510820701e-15	0.951243968948192	0.571	0.305	1.22199037312991e-10	11	LYST
BHLHE40	5.82167864508478e-15	1.34536904710313	0.28	0.098	1.37892280387478e-10	11	BHLHE40
EIF11	5.93718967945944e-15	0.404106507160048	1	0.989	1.40628274747676e-10	11	EIF1
TTC7A	6.10565045426162e-15	0.852083462030534	0.341	0.134	1.44618436659641e-10	11	TTC7A
MEF2D1	6.4292282248215e-15	0.921712348982238	0.588	0.344	1.52282699733122e-10	11	MEF2D
MMD	7.09210996820922e-15	1.3476202762527	0.445	0.226	1.67983716707004e-10	11	MMD
LUZP1	9.11301641217392e-15	0.94957598736243	0.346	0.143	2.15850906738752e-10	11	LUZP1
EEPD12	9.27984893461627e-15	0.285627360190932	0.445	0.196	2.19802501865321e-10	11	EEPD1
SIRPB1	9.4278923042809e-15	2.42793845974787	0.269	0.095	2.23309057119197e-10	11	SIRPB1
JAK31	1.02836288769186e-14	1.32840984814208	0.918	0.771	2.43578033578694e-10	11	JAK3
SLC43A2	1.03238761948048e-14	0.946821592202635	0.462	0.23	2.44531331550146e-10	11	SLC43A2
IL3RA	1.04349298417906e-14	2.37344861612963	0.451	0.235	2.47161748232651e-10	11	IL3RA
CD276	1.09757344696581e-14	1.4848212328939	0.489	0.257	2.59971246648322e-10	11	CD276
TPP12	1.24546307547808e-14	0.578232845677931	0.874	0.644	2.95000384057738e-10	11	TPP1
PLXNB2	1.30479199003125e-14	0.883136823106132	0.714	0.478	3.09053030758801e-10	11	PLXNB2
KIAA1033	1.5849920929992e-14	0.86501794382268	0.736	0.482	3.7542122714779e-10	11	KIAA1033
UBASH3B	1.62028454208022e-14	0.773195309761676	0.264	0.092	3.83780596637121e-10	11	UBASH3B
TWF2	1.75709065935711e-14	1.2259057058063	0.385	0.166	4.16184493575325e-10	11	TWF2
ANXA5	2.04312877332071e-14	0.918027348042805	0.736	0.525	4.83935481248744e-10	11	ANXA5
SP140L	2.04465876996154e-14	2.35989535094062	0.478	0.262	4.84297876253089e-10	11	SP140L
ALDH16A1	2.04712114707527e-14	1.18291028872121	0.269	0.094	4.84881114896249e-10	11	ALDH16A1
NUDT3	2.1124339339912e-14	1.13872124935548	0.341	0.14	5.00351101605155e-10	11	NUDT3
PANX1	2.12074032331001e-14	1.2021404574649	0.39	0.178	5.02318552979209e-10	11	PANX1
MR11	2.13121441552599e-14	1.2566707716733	0.951	0.837	5.04799446461485e-10	11	MR1
GATM1	2.2845671732627e-14	0.72580147170088	0.577	0.323	5.41122580659002e-10	11	GATM
PRRG41	2.6165292361165e-14	1.26269339233083	0.885	0.756	6.19751114866554e-10	11	PRRG4
FAM111A1	2.9006168964507e-14	0.958542955988853	0.522	0.277	6.87040118093313e-10	11	FAM111A
ABCA14	3.30928207134187e-14	0.368108518919435	0.912	0.594	7.83836551418035e-10	11	ABCA1
MBD4	3.79386876332437e-14	0.760120144695888	0.495	0.255	8.98615755281011e-10	11	MBD4
TAB22	4.10970172946177e-14	0.388557720782619	0.555	0.278	9.73423951640315e-10	11	TAB2
C6orf622	4.25838540332077e-14	0.591247429247712	0.995	0.98	1.00864116663056e-09	11	C6orf62
ID22	4.80815028249109e-14	0.91750850693599	0.868	0.745	1.13885847591084e-09	11	ID2
TMIGD2	6.45516994529266e-14	2.162349102234	0.445	0.228	1.52897155324202e-09	11	TMIGD2
ADRBK1	6.69328158256953e-14	0.988311063295149	0.368	0.161	1.58537067564742e-09	11	ADRBK1
ALPK1	6.91055134827003e-14	1.97460210485318	0.533	0.346	1.63683319235124e-09	11	ALPK1
CDCP1	7.76543976404116e-14	1.70054359049024	0.604	0.369	1.83932206251079e-09	11	CDCP1
ARPC2	8.10565142031555e-14	0.693298144515724	0.885	0.752	1.91990459541594e-09	11	ARPC2
EDEM1	8.15457932826452e-14	0.626256317188069	0.33	0.127	1.93149365969273e-09	11	EDEM1
SAMHD1	8.22153214367172e-14	1.00685080333742	0.495	0.255	1.94735210355008e-09	11	SAMHD1
SYAP1	9.22880004235346e-14	1.7180998731342	0.94	0.829	2.18593357803184e-09	11	SYAP1
VENTX1	1.24462433004232e-13	1.32841160264109	0.731	0.486	2.94801718813823e-09	11	VENTX
USP15	1.28977442700839e-13	0.992969565138398	0.593	0.352	3.05495970781207e-09	11	USP15
TPCN13	1.33634438586239e-13	0.589692368566927	0.692	0.417	3.16526531235365e-09	11	TPCN1
PLD2	1.50126738530984e-13	1.08420326413939	0.308	0.118	3.55590192884488e-09	11	PLD2
SNAP23	1.55003929720765e-13	0.977203340190629	0.681	0.445	3.67142307936604e-09	11	SNAP23
MAGT1	1.62072500449258e-13	0.932096849603498	0.841	0.682	3.83884924564113e-09	11	MAGT1
CNTRL	1.66288764021547e-13	0.997610971593909	0.429	0.208	3.93871566461436e-09	11	CNTRL
OSCAR	1.82062173772919e-13	2.03246957929357	0.253	0.092	4.31232464798535e-09	11	OSCAR
PPT11	2.049695186545e-13	0.801396161976751	0.786	0.652	4.85490801885048e-09	11	PPT1
ITSN2	2.15161221835799e-13	0.872563352233509	0.588	0.341	5.09630870040274e-09	11	ITSN2
C3orf621	2.32562236154216e-13	1.33908749951408	0.769	0.554	5.50846912554877e-09	11	C3orf62
CARD8	2.41695804419538e-13	1.17157324245405	0.951	0.848	5.72480682348118e-09	11	CARD8
NAA20	3.32183685067375e-13	0.805840204721703	0.742	0.569	7.86810276450586e-09	11	NAA20
PFN11	3.65124634889954e-13	0.846782422853568	0.863	0.782	8.64834210200346e-09	11	PFN1
SLC25A451	4.06461038323146e-13	1.831544161394	0.5	0.281	9.62743615372204e-09	11	SLC25A45
DGKZ	4.48756109123586e-13	1.03733885213244	0.308	0.128	1.06292372007013e-08	11	DGKZ
AP1G2	4.76493138560175e-13	1.13506206595663	0.412	0.194	1.12862164799363e-08	11	AP1G2
FMN1	5.35115695861556e-13	1.12326734770895	0.835	0.666	1.26747503721768e-08	11	FMN1
MTHFR1	5.79417668233819e-13	0.688285742171894	0.703	0.484	1.37240868897862e-08	11	MTHFR
MAFB1	6.13139069809469e-13	1.46597345306064	0.429	0.216	1.45228120075071e-08	11	MAFB
METTL7A1	6.21244093019917e-13	0.36647300001641	0.973	0.81	1.47147875872697e-08	11	METTL7A
HPSE	7.24465075790762e-13	2.63700406736895	0.764	0.613	1.715967978518e-08	11	HPSE
IFNLR11	7.79776498127821e-13	1.50748208286598	0.945	0.882	1.84697861346556e-08	11	IFNLR1
TNS31	7.80316397986562e-13	0.553196056815187	0.527	0.277	1.84825742027097e-08	11	TNS3
ANKRD36BP12	9.15762844732461e-13	0.675198202022209	0.67	0.438	2.16907587403331e-08	11	ANKRD36BP1
STK4	9.62783817704269e-13	0.801499115154646	0.973	0.907	2.28044975061433e-08	11	STK4
LOC284757	9.77930966794767e-13	0.942359994508776	0.28	0.112	2.31632728795009e-08	11	LOC284757
GNAI3	9.95176044245461e-13	1.02732589603812	0.676	0.462	2.3571739783998e-08	11	GNAI3
SDCBP1	1.04605451317873e-12	0.999712623442282	0.753	0.579	2.47768471991515e-08	11	SDCBP
ARRB1	1.06816348030009e-12	0.786751066160462	0.363	0.161	2.53005201943878e-08	11	ARRB1
TUBA1B1	1.15219154750978e-12	0.583328014143532	0.901	0.848	2.72908089943168e-08	11	TUBA1B
PRR13	1.3447423994083e-12	0.739859140399988	0.599	0.362	3.18515684723851e-08	11	PRR13
ADPGK-AS1	1.40372999010458e-12	1.01017237969455	0.297	0.12	3.32487485456172e-08	11	ADPGK-AS1
U2AF2	1.53682151999411e-12	0.667331690084028	0.319	0.133	3.64011545225805e-08	11	U2AF2
CYTH3	1.53940340592948e-12	1.25326730773029	0.308	0.126	3.64623090728456e-08	11	CYTH3
DIAPH21	1.63959413958727e-12	1.10319559971046	0.363	0.165	3.8835426790264e-08	11	DIAPH2
SLC40A1	2.12054902100371e-12	1.15884984383267	0.33	0.144	5.02273241114939e-08	11	SLC40A1
ATG7	2.28117569517247e-12	0.480674781445843	0.582	0.337	5.40319275158551e-08	11	ATG7
GPBP1L1	2.34789866010678e-12	0.496102479497005	0.418	0.197	5.56123276632891e-08	11	GPBP1L1
CEBPG	2.41128610213726e-12	0.498104754647949	0.319	0.13	5.71137226152231e-08	11	CEBPG
PRDX12	2.52165629968997e-12	0.530979922589544	0.599	0.349	5.97279511144567e-08	11	PRDX1
